date,open,high,low,close,SMA5,SMA10,SMA20,SMA60,SMA120,SMA240,volume,MA5,MA10,DIF12-26,MACD9,OSC,"K(9,3)","D(9,3)",net buy sell,cumulative net buy sell,buy,sell
2012/9/10,7435.34,7482.74,7435.34,7482.74,7410.63,7402.53,7440.83,7299.59,7382.24,7395.52,843.43,797.86,751.44,27.82,37.87,-10.05,0.5777,0.4063,3250000000,3.0304E+12,18100000000,14900000000
2012/9/11,7497.23,7509.16,7468.18,7485.13,7417.39,7414.85,7441.13,7302.98,7377.45,7398.06,673.05,788.63,745.1,31.15,36.52,-5.37,0.6775,0.4967,575000000,3.0309E+12,12400000000,11800000000
2012/9/12,7518.68,7571.42,7515.04,7570.45,7457.99,7432.78,7446.26,7307.94,7373.23,7400.06,1051.01,840.78,786.03,38.98,37.02,1.97,0.7838,0.5924,2980000000,3.0339E+12,22000000000,19000000000
2012/9/13,7577.16,7594.76,7557.28,7578.8,7508.41,7453.51,7450.69,7312.01,7369.99,7401.86,828.4,854.07,794.47,46.32,38.88,7.44,0.8369,0.6739,5080000000,3.039E+12,18600000000,13500000000
2012/9/14,7660.38,7738.05,7660.38,7738.05,7571.03,7487.61,7464.2,7319.66,7367.57,7404.17,1348,948.78,866.62,62.8,43.66,19.14,0.8913,0.7464,15800000000,3.0548E+12,32900000000,17100000000
2012/9/17,7768.45,7778.06,7725.9,7762.22,7626.93,7518.78,7480.71,7328.66,7365.27,7406.41,1168.94,1013.88,905.87,78.07,50.54,27.52,0.9162,0.803,2790000000,3.0575E+12,21800000000,19000000000
2012/9/18,7740.57,7757.04,7714.43,7734.26,7676.76,7547.07,7492.08,7338.13,7364.11,7409.41,948.4,1068.95,928.79,87.38,57.91,29.47,0.9127,0.8395,2490000000,3.06E+12,18300000000,15800000000
2012/9/19,7739.52,7781.91,7726.35,7781.91,7719.05,7588.52,7506.35,7348.86,7362.85,7412.47,1012.51,1061.25,951.02,96.31,65.59,30.72,0.9418,0.8736,7150000000,3.0672E+12,24200000000,17000000000
2012/9/20,7781.81,7785.47,7704.61,7727.55,7748.8,7628.6,7517.47,7357.93,7361.73,7415.55,812.34,1058.04,956.05,99.68,72.41,27.27,0.906,0.8844,2190000000,3.0694E+12,15600000000,13400000000
2012/9/21,7763.29,7765.01,7737.03,7754.59,7752.11,7661.57,7531.32,7367.68,7361.67,7418.14,838.54,956.15,952.46,102.5,78.42,24.07,0.9049,0.8913,8480000000,3.0779E+12,24700000000,16300000000
2012/9/24,7760.33,7781.55,7706.95,7768.3,7753.32,7690.13,7546.33,7375.55,7362.75,7420.46,745.49,871.45,942.67,103.82,83.5,20.31,0.9155,0.8993,3840000000,3.0817E+12,16200000000,12400000000
2012/9/25,7766.44,7789.39,7720.44,7734.13,7753.3,7715.03,7564.94,7382.03,7362.98,7421.86,781.93,838.16,953.55,102.73,87.35,15.38,0.8643,0.8876,4170000000,3.0859E+12,18800000000,14600000000
2012/9/26,7702.77,7708.9,7649.5,7669.63,7730.84,7724.94,7578.86,7386.22,7363.55,7423.05,852.79,806.22,933.73,95.11,88.9,6.21,0.6241,0.7998,-3120000000,3.0827E+12,16700000000,19800000000
2012/9/27,7665.89,7699.23,7658.51,7683.8,7722.09,7735.44,7594.48,7390.58,7363.91,7424.12,784.04,800.56,929.3,88.62,88.84,-0.23,0.4978,0.6991,2810000000,3.0855E+12,21700000000,18900000000
2012/9/28,7704.23,7721.29,7665.35,7715.16,7714.2,7733.16,7610.38,7396.03,7364.4,7425.61,883.14,809.48,882.81,84.34,87.94,-3.6,0.4883,0.6289,6140000000,3.0917E+12,25000000000,18900000000
2012/10/1,7702.12,7707.89,7657.88,7675.72,7695.69,7724.51,7621.64,7401.15,7364.5,7426.5,566.86,773.75,822.6,78.04,85.96,-7.92,0.388,0.5486,553000000,3.0922E+12,13000000000,12500000000
2012/10/2,7703.1,7726.61,7683.03,7718.68,7692.6,7722.95,7635.01,7407.96,7363.92,7428,645.78,746.52,792.34,74.81,83.73,-8.93,0.4235,0.5069,3600000000,3.0958E+12,14800000000,11200000000
2012/10/3,7727.48,7727.53,7680.98,7684.63,7695.6,7713.22,7650.87,7415.18,7363.55,7429.38,586.94,693.35,749.78,70.04,80.99,-10.96,0.3661,0.46,2440000000,3.0983E+12,13400000000,10900000000
2012/10/4,7678.48,7689.08,7621.38,7682.34,7695.31,7708.7,7668.65,7422.26,7364.35,7431.2,689.23,674.39,737.47,63.46,77.49,-14.03,0.365,0.4283,1140000000,3.0994E+12,16000000000,14800000000
2012/10/5,7694.05,7721.93,7675.48,7690.65,7690.4,7702.3,7681.94,7431.59,7365.06,7433.02,730.19,643.8,726.64,59.64,73.92,-14.27,0.3808,0.4125,-379000000,3.099E+12,15500000000,15900000000
2012/10/8,7707.97,7707.97,7612.87,7615.89,7678.44,7687.06,7688.59,7440.11,7365.01,7433.63,647.7,659.97,716.86,51.47,69.43,-17.96,0.2626,0.3625,1650000000,3.1007E+12,16500000000,14800000000
2012/10/9,7593.58,7631.96,7590.75,7592.01,7653.1,7672.85,7693.94,7448.48,7365.72,7434.05,815.87,693.99,720.25,41.57,63.86,-22.29,0.1781,0.3011,5000000000,3.1057E+12,24200000000,19200000000
2012/10/11,7494.58,7501.22,7448.06,7451.72,7606.52,7651.06,7688,7453.89,7365.47,7433.7,829.14,742.43,717.89,22.28,55.54,-33.26,0.1231,0.2417,-9100000000,3.0966E+12,22400000000,31500000000
2012/10/12,7456.51,7478.51,7398.8,7437.04,7557.46,7626.38,7680.91,7460.36,7364.96,7433.16,672.05,738.99,706.69,4.9,45.41,-40.51,0.1209,0.2015,-6270000000,3.0903E+12,14100000000,20400000000
2012/10/15,7433.22,7433.68,7392.61,7418.9,7503.11,7596.76,7664.96,7464.86,7363.75,7432.34,491.45,691.24,667.52,-10.51,34.23,-44.74,0.1067,0.1699,-3220000000,3.0871E+12,10300000000,13500000000
2012/10/16,7437.79,7471.02,7437.79,7471.02,7474.14,7576.29,7650.4,7469.97,7363.33,7431.85,604.14,682.53,671.25,-18.74,23.63,-42.38,0.1492,0.163,-2790000000,3.0843E+12,16900000000,19700000000
2012/10/17,7505.41,7518.36,7450.29,7464.4,7448.62,7550.86,7636.9,7477.23,7363.2,7431.2,683.48,656.05,675.02,-24.05,14.1,-38.15,0.1721,0.166,-3830000000,3.0805E+12,17600000000,21500000000
2012/10/18,7474.07,7495.45,7448.06,7465.41,7451.35,7528.94,7621.08,7484.85,7362.9,7430.64,537.22,597.67,670.05,-28.39,5.6,-33.99,0.1884,0.1735,-766000000,3.0797E+12,12700000000,13400000000
2012/10/19,7443.61,7449.22,7402.66,7408.76,7445.7,7501.58,7605.14,7492.01,7360.66,7430.43,631.06,589.47,664.23,-35.56,-2.63,-32.93,0.1427,0.1632,-5100000000,3.0746E+12,19000000000,24100000000
2012/10/22,7333.24,7373.04,7310.79,7373.04,7436.53,7469.82,7586.06,7498.71,7358.28,7429.47,501.97,591.57,641.41,-45.55,-11.22,-34.33,0.1597,0.1621,-4280000000,3.0703E+12,10700000000,15000000000
2012/10/23,7367.46,7375.5,7326.39,7337.48,7409.82,7441.98,7564.52,7502.26,7355.25,7428.28,467.35,564.22,623.37,-53.91,-19.75,-34.16,0.1494,0.1578,-2380000000,3.0679E+12,9510000000,11900000000
2012/10/24,7288.14,7348.45,7274.88,7314.88,7379.91,7414.27,7543.56,7504.86,7353.39,7427.09,587.46,545.01,600.53,-62.32,-28.27,-34.05,0.1543,0.1567,-3540000000,3.0644E+12,12500000000,16100000000
2012/10/25,7329.5,7339.21,7260,7262.08,7339.25,7395.3,7523.18,7504.72,7351.02,7425.84,632.32,564.03,580.85,-70.78,-36.77,-34.01,0.1056,0.1396,-3160000000,3.0612E+12,12600000000,15800000000
2012/10/26,7291.98,7298.48,7132.77,7134.06,7284.31,7365,7495.69,7502.49,7348.18,7425.12,905.15,618.85,604.16,-85.06,-46.43,-38.63,0.0715,0.1169,-1900000000,3.0593E+12,16800000000,18700000000
2012/10/29,7147.2,7165.1,7091.19,7091.67,7228.03,7332.28,7464.52,7500.39,7344.91,7423.97,715.83,661.62,626.6,-100.46,-57.23,-43.22,0.048,0.094,3150000000,3.0625E+12,17400000000,14200000000
2012/10/30,7131.15,7206.35,7131.15,7182.59,7197.06,7303.44,7439.86,7498.67,7343.08,7422.54,690.96,706.34,635.28,-106.13,-67.01,-39.12,0.1074,0.0984,-1280000000,3.0612E+12,17700000000,19000000000
2012/10/31,7220.02,7222.84,7139.17,7166.05,7167.29,7273.6,7412.23,7496.51,7341.32,7421.18,726.15,734.08,639.55,-109.54,-75.52,-34.02,0.1413,0.1127,1800000000,3.063E+12,19800000000,18000000000
2012/11/1,7141.97,7188.23,7050.05,7179.64,7150.8,7245.03,7386.98,7494.17,7339.52,7420.32,741.23,755.86,659.95,-112.88,-82.99,-29.89,0.2269,0.1508,-5230000000,3.0578E+12,16700000000,21900000000
2012/11/2,7232.2,7235.13,7199.57,7210.47,7166.08,7225.2,7363.39,7490.45,7339.32,7419.58,770.33,728.9,673.87,-109.07,-88.21,-20.86,0.3156,0.2057,1070000000,3.0589E+12,20400000000,19400000000
2012/11/5,7200.77,7216.3,7161.7,7185.36,7184.82,7206.43,7338.12,7486.19,7337.9,7419.38,527.62,691.26,676.44,-106.98,-91.96,-15.01,0.3615,0.2577,1710000000,3.0606E+12,14600000000,12800000000
2012/11/6,7223.02,7236.68,7165.58,7236.68,7195.64,7196.35,7319.16,7482.86,7338.61,7420.19,584.23,669.91,688.13,-101.58,-93.89,-7.7,0.4562,0.3238,1730000000,3.0623E+12,16600000000,14800000000
2012/11/7,7249.75,7287.18,7220.04,7287.18,7219.87,7193.58,7303.92,7479.66,7339.4,7421.38,722.18,669.12,701.6,-92.09,-93.53,1.43,0.6223,0.4233,4300000000,3.0666E+12,19700000000,15400000000
2012/11/8,7229,7242.63,7190.99,7242.63,7232.46,7191.63,7293.47,7475.91,7339.13,7423.2,698.87,660.65,708.26,-86.85,-92.19,5.34,0.6856,0.5107,-1290000000,3.0653E+12,20200000000,21500000000
2012/11/9,7206.16,7302.27,7170.29,7293.22,7249.01,7207.55,7286.28,7472.63,7340.34,7424.99,847.84,676.15,702.52,-78.96,-89.55,10.58,0.7784,0.6,124000000,3.0654E+12,19400000000,19300000000
2012/11/12,7303.93,7307.59,7264.02,7267.75,7265.49,7225.16,7278.72,7469.29,7341.53,7427,603.61,691.35,691.3,-70.92,-85.82,14.9,0.8007,0.6669,2610000000,3.068E+12,13900000000,11300000000
2012/11/13,7262.65,7262.65,7129.87,7136.05,7245.37,7220.5,7261.97,7464.36,7342.07,7427.99,746.85,723.87,696.89,-72.64,-83.18,10.55,0.6451,0.6596,-9090000000,3.0589E+12,13400000000,22500000000
2012/11/14,7141.58,7165.86,7107.78,7159.75,7219.88,7219.87,7246.74,7458.58,7342.27,7428.7,614.17,702.27,685.69,-74.58,-81.46,6.88,0.5168,0.612,-1730000000,3.0572E+12,16100000000,17800000000
2012/11/15,7132.02,7158.74,7066.28,7143.84,7200.12,7216.29,7230.66,7452.7,7340.61,7429.7,583.85,679.26,669.95,-76.86,-80.54,3.69,0.4517,0.5586,-1610000000,3.0556E+12,15300000000,16900000000
2012/11/16,7125.24,7194.28,7108.84,7130.07,7167.49,7208.25,7216.72,7446.44,7339.52,7429.5,680.91,645.88,661.01,-76.76,-79.79,3.03,0.3892,0.5021,-2930000000,3.0527E+12,17900000000,20900000000
2012/11/19,7134.71,7162.12,7125.21,7129.04,7139.75,7202.62,7204.52,7440.64,7338.08,7429.45,549.09,634.97,663.16,-76.16,-79.06,2.9,0.3462,0.4501,940000000,3.0536E+12,14200000000,13200000000
2012/11/20,7179.1,7189.1,7141.16,7145.77,7141.69,7193.53,7194.94,7435.26,7338.41,7429.65,515.86,588.78,656.32,-73.3,-77.91,4.61,0.3406,0.4136,1460000000,3.0551E+12,13100000000,11600000000
2012/11/21,7150.24,7169.4,7061.87,7088.49,7127.44,7173.66,7183.62,7430.7,7340.02,7430.2,561.53,578.25,640.26,-74.48,-77.22,2.74,0.2632,0.3635,-4920000000,3.0502E+12,12600000000,17500000000
2012/11/22,7116.8,7134.78,7097.38,7105.76,7119.83,7159.97,7175.8,7425.95,7340.9,7430.5,468.23,555.12,617.19,-73.85,-76.55,2.7,0.235,0.3206,1570000000,3.0517E+12,11200000000,9610000000
2012/11/23,7148.97,7326.01,7148.97,7326.01,7159.01,7163.25,7185.4,7425.19,7343.15,7431.93,849.54,588.85,617.36,-58.89,-73.02,14.13,0.49,0.3771,12400000000,3.0642E+12,25400000000,12900000000
2012/11/26,7372.38,7407.37,7370.28,7407.37,7214.68,7177.22,7201.19,7425.36,7345.88,7434.07,869.56,652.94,643.96,-37.22,-65.86,28.64,0.66,0.4714,10500000000,3.0746E+12,22900000000,12500000000
2012/11/27,7408.74,7436.78,7384.97,7430.2,7271.57,7206.63,7213.57,7425.02,7349.46,7436.08,720.97,693.96,641.37,-18.02,-56.29,38.27,0.7675,0.5701,5210000000,3.0798E+12,20700000000,15500000000
2012/11/28,7418.42,7434.93,7385.91,7434.93,7340.85,7234.15,7227.01,7424.75,7352.09,7438.32,714.65,724.59,651.42,-2.61,-45.55,42.95,0.8433,0.6612,-17060000,3.0798E+12,21200000000,21200000000
2012/11/29,7468.93,7521.52,7466.49,7503.55,7420.41,7270.12,7243.21,7427.02,7355.68,7440.74,1013.88,833.72,694.42,15.57,-33.33,48.9,0.8825,0.735,10600000000,3.0904E+12,34000000000,23400000000
2012/11/30,7519.07,7590.69,7515.15,7580.17,7471.24,7315.13,7261.69,7431.24,7359.78,7444.14,1249.82,913.78,751.31,35.04,-19.65,54.7,0.9151,0.795,15300000000,3.1058E+12,50900000000,35500000000
2012/12/3,7582.65,7628.29,7562.19,7599.91,7509.75,7362.22,7282.42,7434.16,7364.15,7447.54,826.5,905.16,779.05,52.37,-5.25,57.62,0.9267,0.8389,8370000000,3.1141E+12,24600000000,16300000000
2012/12/4,7572.11,7600.98,7536.66,7600.98,7543.91,7407.74,7300.63,7436.13,7367.86,7451.57,911.16,943.2,818.58,64.34,8.67,55.67,0.934,0.8706,1900000000,3.116E+12,19100000000,17200000000
2012/12/5,7575.63,7650.12,7567.46,7649.05,7586.73,7463.79,7318.73,7438.86,7370.92,7455.68,1022.71,1004.81,864.7,76.5,22.23,54.26,0.9553,0.8988,6360000000,3.1224E+12,22800000000,16400000000
2012/12/6,7660.97,7673.62,7616.79,7623.26,7610.67,7515.54,7337.76,7439.74,7373.84,7458.42,1049.09,1011.86,922.79,85.58,34.9,50.67,0.9148,0.9042,7300000000,3.1297E+12,24600000000,17300000000
2012/12/7,7640.25,7672.92,7631.63,7642.26,7623.09,7547.17,7355.21,7440.8,7376.4,7461.23,908.4,943.57,928.67,92.75,46.47,46.28,0.907,0.9051,2760000000,3.1325E+12,20300000000,17500000000
2012/12/10,7658.39,7669.05,7603.25,7609.5,7625.01,7567.38,7372.3,7438.66,7379.16,7463.31,734.72,925.22,915.19,95.37,56.25,39.12,0.8637,0.8913,758000000,3.1332E+12,16800000000,16100000000
2012/12/11,7621,7630.66,7556.67,7613.69,7627.55,7585.73,7396.18,7436.18,7382.42,7465.48,856.49,914.28,928.74,94.8,63.96,30.84,0.8127,0.8651,8780000000,3.142E+12,27700000000,18900000000
2012/12/12,7653.9,7696.02,7645.54,7690.19,7635.78,7611.26,7422.7,7435.45,7386.79,7468,903.6,890.46,947.64,99.41,71.05,28.36,0.8644,0.8649,9920000000,3.1519E+12,28500000000,18600000000
2012/12/13,7713.69,7757.09,7699.41,7757.09,7662.55,7636.61,7453.36,7435.03,7391.95,7470.92,1066.65,893.97,952.91,106.84,78.21,28.63,0.9096,0.8798,4460000000,3.1564E+12,26200000000,21800000000
2012/12/14,7722.88,7723.74,7686.32,7698.77,7673.85,7648.47,7481.8,7434.55,7396.24,7473.52,983.64,909.02,926.3,108.2,84.21,23.99,0.8515,0.8704,-337000000,3.156E+12,24800000000,25200000000
2012/12/17,7664.97,7683.32,7603.51,7631.28,7678.2,7651.61,7506.91,7432.5,7400.09,7475.85,946.81,951.44,938.33,102.87,87.94,14.94,0.6918,0.8108,-9850000000,3.1462E+12,22600000000,32500000000
2012/12/18,7620.29,7643.74,7616.04,7643.74,7684.21,7655.88,7531.81,7430.42,7402.99,7478.73,745.78,929.3,921.79,97.49,89.85,7.64,0.606,0.7426,155000000,3.1464E+12,19800000000,19600000000
2012/12/19,7671.13,7685.63,7647.01,7677.47,7681.67,7658.73,7561.26,7429.48,7405.76,7481.33,863.67,921.31,905.88,94.96,90.87,4.09,0.6049,0.6967,5360000000,3.1517E+12,22700000000,17300000000
2012/12/20,7646.13,7646.13,7574.56,7595.46,7649.34,7655.95,7585.74,7428.24,7407.23,7483.47,808.55,869.69,881.83,86.39,89.98,-3.58,0.4678,0.6204,-2660000000,3.1491E+12,19500000000,22200000000
2012/12/21,7592.57,7608.81,7491.52,7519.93,7613.58,7643.71,7595.44,7425.51,7408.04,7485.09,795.93,832.15,870.58,73.28,86.64,-13.36,0.3475,0.5294,-6640000000,3.1424E+12,14800000000,21400000000
2012/12/22,7537.52,7546.9,7520.8,7540.14,7595.35,7636.78,7602.08,7422.59,7409.31,7486.84,408.32,724.45,837.94,62.33,81.78,-19.45,0.2927,0.4505,-493000000,3.1419E+12,586000000,1080000000
2012/12/24,7542.66,7566.09,7520.62,7535.52,7573.7,7628.96,7607.34,7420.26,7410.7,7488.68,495.99,674.49,801.89,53.23,76.07,-22.83,0.2504,0.3838,-133000000,3.1418E+12,7090000000,7220000000
2012/12/25,7556.24,7654.6,7543.83,7636.57,7565.52,7623.6,7617.43,7418.89,7413.43,7490.59,566.36,615.03,768.17,51.76,71.21,-19.45,0.3751,0.3809,5030000000,3.1468E+12,7930000000,2900000000
2012/12/26,7646.51,7683.09,7633.83,7634.19,7573.27,7611.31,7623.96,7418.05,7416.62,7492.45,572.3,567.78,718.73,52.28,67.42,-15.14,0.4951,0.419,3660000000,3.1505E+12,8080000000,4410000000
2012/12/27,7634.8,7661.01,7622.73,7648.41,7598.97,7606.27,7627.37,7417.48,7419.87,7494.37,704.04,549.4,690.77,52,64.34,-12.34,0.5995,0.4791,589000000,3.1511E+12,12100000000,11500000000
2012/12/28,7700.87,7708.31,7665.04,7699.5,7630.84,7613.09,7632.35,7417.63,7424.61,7496.53,709.03,609.54,667,55.01,62.47,-7.46,0.7194,0.5592,4210000000,3.1553E+12,16500000000,12300000000
2013/1/2,7738.05,7793.48,7715.26,7779.22,7679.58,7626.64,7641.26,7420.35,7430.23,7499.34,789.86,668.32,671.4,62.63,62.5,0.12,0.7972,0.6386,6490000000,3.1618E+12,17600000000,11100000000
2013/1/3,7826.34,7855.16,7815.29,7836.84,7719.63,7642.58,7650.65,7424.43,7436.46,7501.91,1058.91,766.83,690.93,73.4,64.68,8.72,0.848,0.7084,1100000000,3.1629E+12,20700000000,19600000000
2013/1/4,7818.27,7818.27,7773.06,7805.99,7753.99,7663.63,7659.79,7430.34,7442.11,7504.29,1003.02,852.97,710.38,78.2,67.39,10.81,0.8497,0.7555,-6060000000,3.1568E+12,20300000000,26400000000
2013/1/7,7797.05,7797.05,7725.47,7755.09,7775.33,7687.15,7665.43,7435.64,7448,7505.74,885.08,889.18,719.29,77.66,69.44,8.22,0.8001,0.7703,-5750000000,3.1511E+12,16000000000,21700000000
2013/1/8,7737.07,7751.8,7692.98,7721.66,7779.76,7705.3,7671.04,7440.68,7452.77,7506.6,883.17,924.01,766.78,73.47,70.25,3.23,0.7238,0.7548,-6840000000,3.1442E+12,17100000000,23900000000
2013/1/9,7726.4,7763.97,7703.23,7738.64,7771.64,7725.61,7677.29,7445.15,7457.56,7507.39,847.76,935.59,801.95,70.48,70.29,0.19,0.6488,0.7195,-360000000,3.1439E+12,20800000000,21100000000
2013/1/10,7780.98,7825.06,7760.09,7811.64,7766.6,7743.12,7683.36,7450.93,7464.08,7508.05,1136.12,951.03,858.93,72.59,70.75,1.84,0.7034,0.7141,8770000000,3.1526E+12,35700000000,27000000000
2013/1/11,7843.57,7845.36,7801.69,7819.15,7769.24,7761.61,7686.46,7456.83,7470.84,7508.65,775.07,905.44,879.21,74.96,71.59,3.36,0.7391,0.7225,3070000000,3.1557E+12,17100000000,14000000000
2013/1/14,7795.68,7823.97,7731.32,7823.97,7783.01,7779.17,7692.72,7463.75,7477.88,7508.99,751.32,878.69,883.93,74.32,72.14,2.18,0.762,0.7356,-1560000000,3.1541E+12,16000000000,17500000000
2013/1/15,7823.51,7823.51,7744.39,7765.02,7791.68,7785.72,7699.41,7470.28,7484.5,7509.31,922.23,886.5,905.25,70.87,71.89,-1.02,0.6561,0.7091,-3780000000,3.1504E+12,19200000000,23000000000
2013/1/16,7766.09,7769.18,7700.43,7700.43,7784.04,7777.84,7702.24,7476.33,7489.3,7509.29,842.99,885.55,910.57,62.82,70.07,-7.25,0.4537,0.624,-4170000000,3.1462E+12,19200000000,23400000000
2013/1/17,7748.57,7774.97,7603.27,7616.64,7745.04,7755.82,7699.2,7481.36,7493.11,7508.23,1001.45,858.61,904.82,50.64,66.19,-15.55,0.3209,0.5229,3350000000,3.1495E+12,23700000000,20400000000
2013/1/18,7697.28,7732.87,7676.11,7732.87,7727.79,7748.51,7706.07,7489.21,7496.97,7507.49,720.18,847.63,876.54,45.77,62.1,-16.34,0.3924,0.4794,3430000000,3.153E+12,22300000000,18900000000
2013/1/21,7725.36,7739.37,7674.18,7724.92,7707.98,7745.49,7716.32,7499.05,7500.77,7506.92,536.89,804.75,841.72,41.2,57.92,-16.72,0.4291,0.4626,-153000000,3.1528E+12,11500000000,11600000000
2013/1/22,7746.79,7759.47,7699.25,7759.1,7706.79,7749.24,7727.27,7510.18,7505.29,7506.28,598.93,740.09,813.29,39.42,54.22,-14.8,0.5006,0.4753,2700000000,3.1555E+12,15000000000,12300000000
2013/1/23,7773.2,7773.2,7730.1,7744.18,7715.54,7749.79,7737.7,7519.54,7509.1,7505.69,641.96,699.88,792.71,37.86,50.95,-13.08,0.5278,0.4928,2210000000,3.1577E+12,17200000000,15000000000
2013/1/24,7717.04,7724.68,7653.62,7695.99,7731.41,7738.23,7740.67,7528.37,7512.44,7504.4,743,648.19,753.4,31.8,47.12,-15.32,0.4919,0.4925,-8590000000,3.1491E+12,16100000000,24600000000
2013/1/25,7695.25,7704.31,7637.2,7672.58,7719.35,7723.57,7742.59,7536.59,7515.38,7503.58,686.33,641.42,744.53,25.02,42.7,-17.68,0.4328,0.4726,-2360000000,3.1468E+12,20000000000,22400000000
2013/1/28,7685.67,7717.35,7685.67,7714.67,7717.3,7712.64,7745.91,7544.99,7517.72,7502.83,585.99,651.24,727.99,22.33,38.63,-16.3,0.5048,0.4833,3720000000,3.1505E+12,18200000000,14500000000
2013/1/29,7744.15,7802,7739.6,7802,7725.88,7716.34,7751.03,7555.27,7520.73,7502.2,763.33,684.12,712.1,26.22,36.14,-9.93,0.6699,0.5455,7610000000,3.1581E+12,22500000000,14900000000
2013/1/30,7832.95,7847.21,7804.71,7832.98,7743.64,7729.59,7753.72,7565.2,7524.03,7501.83,818.65,719.46,709.67,32.4,35.39,-3,0.7573,0.6161,8060000000,3.1662E+12,24700000000,16600000000
2013/1/31,7832.87,7850.02,7800.9,7850.02,7774.45,7752.93,7754.38,7574.59,7527.12,7501.2,809.17,732.7,690.44,37.53,35.82,1.71,0.8382,0.6902,5420000000,3.1716E+12,32600000000,27100000000
2013/2/1,7853.75,7866.23,7832,7855.97,7811.13,7765.24,7756.88,7584.81,7530.36,7500.86,759.51,747.33,694.38,42.3,37.12,5.18,0.8772,0.7525,6130000000,3.1777E+12,23800000000,17700000000
2013/2/4,7882.76,7929.97,7880.29,7923.16,7852.83,7785.07,7765.28,7595.31,7533.97,7500.71,907.64,811.66,731.45,50.47,39.79,10.69,0.9104,0.8051,8070000000,3.1858E+12,23800000000,15800000000
2013/2/5,7896.67,7896.67,7863.91,7886.94,7869.81,7797.85,7773.54,7605.63,7537.46,7499.73,802.5,819.5,751.81,53.87,42.6,11.26,0.8913,0.8338,4670000000,3.1905E+12,24200000000,19500000000
2013/2/6,7925.26,7941.65,7906.65,7906.65,7884.55,7814.1,7781.94,7618.47,7541.41,7498.85,942.62,844.29,781.87,58.45,45.77,12.67,0.8892,0.8523,7480000000,3.1979E+12,25000000000,17500000000
2013/2/18,8000.69,8005.73,7927.95,7943.53,7903.25,7838.85,7788.54,7631.53,7545.05,7498.01,983.67,879.19,805.94,64.54,49.53,15.02,0.8613,0.8553,3250000000,3.2012E+12,34600000000,31400000000
2013/2/19,7974.4,7974.4,7946.09,7960.88,7924.23,7867.68,7795.63,7645.15,7548.92,7497.37,817.31,890.75,819.04,69.01,53.42,15.59,0.8514,0.854,2000000000,3.2032E+12,20100000000,18100000000
2013/2/20,8021.31,8029.1,7995.16,8029.1,7945.42,7899.12,7805.88,7660.13,7553.29,7497.47,1009.73,911.17,861.41,76.52,58.04,18.47,0.9009,0.8696,5990000000,3.2092E+12,28200000000,22200000000
2013/2/21,8020.52,8020.52,7957.46,7957.46,7959.52,7914.67,7815.5,7673.94,7557.29,7497.56,848.58,920.38,869.94,77.75,61.98,15.76,0.8293,0.8562,-1210000000,3.208E+12,24400000000,25600000000
2013/2/22,7947.88,7970.24,7913.16,7947.72,7967.74,7926.14,7827.87,7687.31,7561.28,7497.74,771.57,886.17,865.23,75.55,64.7,10.85,0.7486,0.8203,-1500000000,3.2065E+12,19100000000,20600000000
2013/2/23,7979.15,7997.94,7965.89,7986.89,7976.41,7939.83,7846.38,7702.28,7566.49,7497.75,538.8,797.2,838.19,76.13,66.98,9.15,0.7472,0.796,644000000,3.2071E+12,1510000000,863000000
2013/2/25,7986.87,7995.11,7947.68,7947.68,7973.77,7949,7857.12,7716.31,7571.13,7497.47,741.71,782.08,836.41,73.74,68.33,5.4,0.6672,0.753,-3080000000,3.204E+12,17800000000,20900000000
2013/2/26,7891.41,7927.49,7871.23,7880.9,7944.13,7944.78,7864.92,7725.56,7575.38,7497.27,715.47,723.22,817.19,65.48,67.76,-2.28,0.4652,0.6571,-3550000000,3.2005E+12,17200000000,20700000000
2013/2/27,7886.03,7912.85,7873.29,7897.98,7932.23,7945.88,7871.86,7733.74,7579.55,7496.72,756.42,704.79,812.59,58.7,65.95,-7.25,0.3666,0.5603,301000000,3.2008E+12,25400000000,25100000000
2013/3/1,7917.72,7964.63,7917.72,7964.63,7935.62,7951.68,7882.89,7742.64,7583.83,7496.05,819.68,714.41,800.29,57.29,64.22,-6.92,0.4416,0.5207,5520000000,3.2063E+12,25700000000,20200000000
2013/3/4,7966.22,7966.22,7849.52,7867.34,7911.71,7944.06,7891.45,7749.85,7587.3,7494.99,858.34,778.32,787.76,50.33,61.44,-11.11,0.3275,0.4563,-6940000000,3.1994E+12,23400000000,30400000000
2013/3/5,7910.44,7939.85,7882.56,7932.71,7908.71,7941.24,7904.46,7757,7592.01,7494.48,931.96,816.37,799.22,47.04,58.56,-11.52,0.3805,0.431,3300000000,3.2027E+12,27100000000,23800000000
2013/3/6,7958.11,7982.39,7936.86,7950.3,7922.59,7933.36,7916.24,7763.17,7597.21,7494.09,1033.99,880.08,801.65,46.56,56.16,-9.6,0.48,0.4474,2180000000,3.2049E+12,22200000000,20000000000
2013/3/7,7950.9,7984.29,7942.37,7960.51,7935.1,7933.67,7924.17,7769.18,7601.67,7494.04,834.62,895.72,800.25,46.21,54.17,-7.96,0.5693,0.488,1040000000,3.2059E+12,18600000000,17600000000
2013/3/8,7981,8029.14,7981,8015.14,7945.2,7940.41,7933.28,7776.09,7606.11,7494.18,947.6,921.3,817.86,49.25,53.19,-3.93,0.6869,0.5543,4100000000,3.21E+12,23800000000,19700000000
